Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os05g0542500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7341' vs 'mock'	3.4	1.37146924954051e-29	
Os04g0684900	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	3.4	7.58664072528054e-23	
Os05g0574500	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3.4	7.22495763322084e-18	
Os06g0528600	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.4	1.87008605625442e-16	
Os12g0555500	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'nitrogen fertiliser' at '2 day'	3.4	2.96162055730998e-16	
Os09g0541000	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	-3.4	1.80555318523001e-15	
Os03g0820300	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3.4	2.8996019017698e-7	
Os03g0799700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	-3.4	4.41674689785434e-7	
Os01g0823900	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	3.4	4.68423171429191e-7	
Os04g0600200	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	3.4	6.65754414021413e-7	
Os03g0128700	oryza sativa	E-GEOD-21396	'42 days after flowering' vs '7 days after flowering' in 'endosperm'	3.4	6.87457432715443e-7	
Os08g0546800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3.4	7.09776713403917e-7	
Os01g0823900	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	3.4	0.00000133913315888716	
Os05g0322900	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	3.4	0.00000135256587420067	
Os09g0522000	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-3.4	0.00000152281348155067	
Os04g0541700	oryza sativa	E-GEOD-44250	'potassium deficient medium for 5 days' vs 'potassium sufficient medium for 5 days'	-3.4	0.00000174633458779515	
Os03g0820300	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	3.4	0.00000254412801233243	
Os01g0823900	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	3.4	0.00000265333727145355	
Os01g0764800	oryza sativa	E-MTAB-3834	'submergence low oxygen' vs 'normal air'	3.4	0.00000343333246341776	
Os01g0764800	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	3.4	0.00000347445590791253	
Os02g0677300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	3.4	0.0000051873694607185	
Os02g0571100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-3.4	0.00000640514232334266	
Os02g0677300	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	3.4	0.0000108822661513412	
Os05g0322900	oryza sativa	E-GEOD-39432	'42 days after flowering' vs '7 days after flowering' in 'endosperm'	-3.4	0.0000300906936736748	
Os02g0624300	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	3.4	0.0000325655489347053	
Os04g0517100	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'spx1 spx2 mutant'	3.4	0.0000510874025711097	
Os01g0968800	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3.4	0.0000526772472674097	
Os06g0708400	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	3.4	0.0000609292811431684	
Os12g0555500	oryza sativa	E-MTAB-5524	'4-chloro-6-methyl-2-phenylpyrimidine; 100 micromolar' vs 'vehicle' at '24 hour'	3.4	0.000076187196378162	
Os06g0603600	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	3.4	0.000077663810934734	
Os07g0693800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	-3.4	0.000166321737227142	
Os02g0677300	oryza sativa	E-MEXP-1766	'1 hour, germination' vs '0 hour, dry seed'	3.4	0.000248722435312225	
Os04g0684900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.4	0.000557462087590963	
Os04g0541700	oryza sativa	E-GEOD-21396	'42 days after flowering' vs '7 days after flowering' in 'embryo'	3.4	0.000815745579814216	
Os09g0522200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	-3.4	0.00146067840993684	
Os08g0546800	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3.4	0.00179278780153752	
Os06g0662200	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	-3.4	0.00192799021412338	
Os05g0381400	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.4	0.00631855445714849	
Os09g0522000	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.4	0.0129344914938055	
Os02g0677300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; mock'	-3.4	0.0241828031486648	
Os05g0542500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.4	0.0320280882026414	
Os01g0263300	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-3.3	2.94550347360457e-235	
Os04g0584600	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.3	3.70406688328711e-214	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	-3.3	7.31075909047557e-125	
Os11g0184900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.3	6.68941460739554e-75	
Os04g0517100	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '0.5 hour'	3.3	2.05092247819212e-71	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '510 hour'	-3.3	1.01602252089328e-61	
Os04g0584600	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.3	2.6366851695338e-54	
Os05g0542500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	3.3	6.73415366329022e-53	
Os02g0661100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	3.3	1.05017130045668e-41	
Os06g0528600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.3	4.90634422507567e-38	
Os08g0546800	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	3.3	4.24008071258389e-26	
Os03g0103300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-3.3	4.68658514865884e-26	
Os06g0726300	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	3.3	1.56267408356134e-18	
Os09g0522200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	3.3	3.92482748878009e-12	
Os05g0129300	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	3.3	1.54336941858591e-8	
Os05g0129300	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	3.3	2.88683567175154e-8	
Os05g0129300	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	3.3	5.92316198068149e-8	
Os03g0285800	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	3.3	2.57149690866334e-7	
Os05g0542500	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-3.3	3.59966222295101e-7	
Os01g0764800	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3.3	7.13411178187209e-7	
Os02g0677300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7331' vs 'mock'	3.3	7.61143716681634e-7	
Os03g0285800	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.3	0.00000122776761829638	
Os01g0823900	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3.3	0.00000275014292354095	
Os01g0884300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3.3	0.0000174972810078777	
Os01g0968800	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	-3.3	0.0000249749306294665	
Os05g0322900	oryza sativa	E-GEOD-21396	'42 days after flowering' vs '7 days after flowering' in 'endosperm'	-3.3	0.0000847894525343298	
Os01g0805600	oryza sativa	E-MEXP-2267	'anerobic to anaerobic switch; 30 hour' vs 'anerobic to anaerobic switch; 27 hour'	3.3	0.0000863562542926979	
Os06g0662200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.3	0.0000873432829050553	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.3	0.0000915390558844138	
Os04g0132500	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.3	0.000118657639183228	
Os05g0322900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	3.3	0.000157567592230143	
Os07g0693800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	-3.3	0.000190537823625837	
Os05g0476700	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	3.3	0.000293564816421185	
Os05g0322900	oryza sativa	E-GEOD-62894	'Pish; avirulent line of rice blast fungus; resistant' at '5 day' vs 'Pish; water; resistant' at '5 day'	3.3	0.000299303447003701	
Os02g0677300	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3.3	0.000307178079486031	
Os03g0230300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.3	0.000785348580534823	
Os06g0127100	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'K354'	3.3	0.00160022933272709	
Os09g0522200	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	-3.3	0.00191244277180538	
Os09g0522200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; none'	-3.3	0.00213454834702917	
Os01g0764800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	3.3	0.00361150557188645	
Os12g0555500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	-3.3	0.0111168713593602	
Os05g0542500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	3.3	0.013890182404132	
Os05g0381400	oryza sativa	E-GEOD-13735	'salt stress' vs 'control' in 'FL478, salt-tolerant'	-3.3	0.0149408129676183	
Os05g0542500	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A' vs 'Nipponbare; mock'	3.3	0.0470519883640162	
Os03g0285800	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.2	2.40275736030286e-81	
Os03g0285800	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '0.5 hour'	3.2	3.01313581465461e-76	
Os03g0223400	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	-3.2	1.50293947809099e-39	
Os04g0517100	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	3.2	6.58315352092407e-39	
Os05g0542500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain RS105' vs 'mock'	3.2	1.55620119358014e-19	
Os02g0624300	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'none' at '2 day'	3.2	5.88860135012507e-16	
Os04g0178300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7341' vs 'mock'	3.2	5.68071552829089e-11	
Os05g0129300	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	3.2	2.13167538728963e-8	
Os04g0517100	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	3.2	8.43252171151367e-8	
Os03g0820300	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-3.2	9.99495126294229e-8	
Os06g0528600	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-3.2	1.2587583555717e-7	
Os04g0178300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7331' vs 'mock'	3.2	1.47091725685201e-7	
Os04g0178300	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3.2	8.87744662444655e-7	
Os09g0522200	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3.2	0.00000162981702639274	
Os05g0322900	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.2	0.0000030046382017829	
Os10g0421800	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	-3.2	0.00000650839403052129	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3.2	0.0000187453744432466	
Os04g0178300	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'spx1 spx2 mutant'	3.2	0.0000396892962156308	
Os05g0322900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.2	0.0000456826373714465	
Os04g0517100	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae T7174' vs 'Nipponbare; mock'	3.2	0.0000698036654222067	
Os06g0603600	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'wild type'	-3.2	0.000159984109424649	
Os10g0445400	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	3.2	0.000176380884445846	
Os12g0555500	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	3.2	0.000313790620505304	
Os04g0684900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3.2	0.000456373224498204	
Os06g0127100	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3.2	0.000574817723158058	
Os11g0523700	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	3.2	0.00061590435868084	
Os03g0230300	oryza sativa	E-GEOD-38023	'recovery from cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.2	0.000825545225307305	
Os12g0179800	oryza sativa	E-MTAB-5524	'fenclorim; 100 micromolar' vs 'vehicle' at '4 hour'	3.2	0.00102143701283152	
Os04g0600200	oryza sativa	E-GEOD-46867	'pho2 knockout' vs 'wild type' in 'shoot'	3.2	0.00117764549605393	
Os07g0628500	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.2	0.00147440609864539	
Os02g0543000	oryza sativa	E-MEXP-2311	'mutant; internode pith parenchyma' vs 'wild type; internode pith parenchyma'	3.2	0.00258244389099499	
Os02g0624300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	3.2	0.00259585754575285	
Os02g0624300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; none'	3.2	0.00604723614310332	
Os01g0968800	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	-3.2	0.00812824722336256	
Os04g0541700	oryza sativa	E-GEOD-21396	'5.0-10 mm' vs '0.6-1.0 mm' in 'inflorescence'	3.2	0.0109466641777681	
Os05g0542500	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.2	0.0145844663347931	
Os09g0522200	oryza sativa	E-GEOD-21396	'5 days after flowering' vs '1 days after flowering' in 'ovary'	3.2	0.0189441960688065	
Os11g0523700	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.2	0.0241796171837564	
Os12g0555500	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '7 day'	3.2	0.0442007933365089	
Os10g0148100	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	3.2	0.0463561993088755	
Os03g0223400	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	3.1	6.84795486945001e-186	
Os04g0684900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-3.1	1.97364850096947e-150	
Os03g0820300	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	3.1	2.46205708140576e-126	
Os03g0319400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.1	4.47142743356867e-111	
Os04g0600200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.1	1.0220948309678e-106	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	-3.1	6.29578654182713e-91	
Os06g0603600	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	-3.1	3.74447377052149e-88	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '528 hour'	-3.1	3.59894124648301e-78	
Os03g0230300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3.1	4.28126314973916e-77	
Os02g0669100	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	3.1	3.59001921052805e-54	
Os03g0285800	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.1	2.36085594374739e-46	
Os03g0315400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	3.1	2.22597192368103e-43	
Os01g0764800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-3.1	7.07193686728978e-42	
Os09g0541000	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	3.1	2.1099995898067e-33	
Os04g0178300	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '3 hour'	3.1	2.99609175992268e-31	
Os04g0178300	oryza sativa	E-CURD-37	'nitrogen fertiliser' vs 'none' in 'Pyricularia oryzae' at '2 day'	3.1	1.4520069869556e-21	
Os04g0541700	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	-3.1	3.96818017165717e-21	
Os06g0127100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-3.1	3.11644019153952e-17	
Os04g0541700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.1	8.42618778107701e-15	
Os03g0820300	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	3.1	7.24242250222436e-13	
Os04g0517100	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.1	4.49883214260981e-11	
Os10g0421800	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	-3.1	7.0071919579254e-11	
Os07g0142200	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	-3.1	1.14445272015135e-9	
Os09g0522200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	3.1	1.73925149498826e-8	
Os04g0517100	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.1	2.17748963573273e-8	
Os09g0522200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	3.1	3.21582560645317e-8	
Os06g0528600	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-3.1	5.47643788671191e-8	
Os03g0103300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3.1	2.91041862735172e-7	
Os03g0656900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	-3.1	5.2243869620778e-7	
Os08g0167500	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	-3.1	5.79950185943015e-7	
Os04g0600200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.1	0.00000128031143114702	
Os02g0278700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	-3.1	0.00000203400571814983	
Os03g0820300	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.1	0.00000570009413451804	
Os03g0285800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.1	0.00000765932468126174	
Os02g0731200	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '5 day' vs 'pish; water; susceptible' at '5 day'	-3.1	0.00000775150256495145	
Os04g0600200	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.1	0.00000916049101119626	
Os04g0684900	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	3.1	0.00000989765002663973	
Os05g0476700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	3.1	0.00000998481268191365	
Os06g0127100	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	3.1	0.0000117672509635141	
Os02g0624300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3.1	0.0000162760327591746	
Os09g0522000	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	3.1	0.0000213413792781169	
Os03g0820300	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.1	0.0000346917221715526	
Os09g0334500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.1	0.0000358076568648178	
Os04g0684900	oryza sativa	E-MEXP-1766	'1 hour, germination' vs '0 hour, dry seed'	3.1	0.0000369490212160764	
Os06g0127100	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	3.1	0.000054290840706067	
Os05g0322900	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	3.1	0.000111004996757824	
Os01g0764800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	3.1	0.000239082585428706	
Os09g0334500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	3.1	0.000291816636834567	
Os02g0624300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	3.1	0.000471959842246962	
Os07g0628500	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.1	0.000541960706644246	
Os01g0764800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	3.1	0.000956462271337971	
Os05g0381400	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	-3.1	0.00098555311584863	
Os02g0624300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; mock'	3.1	0.001403277186451	
Os05g0322900	oryza sativa	E-GEOD-21396	'3 days after flowering' vs '1 days after flowering' in 'ovary'	-3.1	0.00153446835212201	
Os04g0600200	oryza sativa	E-GEOD-62895	'pia; virulent line of rice blast fungus; susceptible' at '3 day' vs 'pia; water; susceptible' at '3 day'	3.1	0.0016055544648116	
Os03g0230300	oryza sativa	E-GEOD-62895	'pia; virulent line of rice blast fungus; susceptible' at '2 day' vs 'pia; water; susceptible' at '2 day'	3.1	0.00189913869785663	
Os06g0211200	oryza sativa	E-GEOD-21397	'34 days after transplanting' vs '13 days after transplanting'	3.1	0.00227352738164055	
Os09g0522200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME7' vs 'IR24; none'	-3.1	0.00355283775882372	
Os06g0662200	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; root' vs 'none; wild type genotype; normal watering; root'	-3.1	0.00358723755358327	
Os04g0517100	oryza sativa	E-GEOD-46867	'pho2 knockout' vs 'wild type' in 'shoot'	3.1	0.00369963142170356	
Os03g0230300	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	3.1	0.00519550194241406	
Os02g0661100	oryza sativa	E-GEOD-29349	'osmads6-1' vs 'wild type'	3.1	0.00903974191357972	
