Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os04g0659300	oryza sativa	E-GEOD-21396	'42 days after flowering' vs '7 days after flowering' in 'endosperm'	-4.1	0.00000922481994146276	
Os02g0655200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	4.1	0.0000131509074916389	
Os01g0609300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	4.1	0.0000182416541856889	
Os01g0699100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	4.1	0.000077663810934734	
Os12g0150200	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	4.1	0.0000812698213646519	
Os02g0661100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	4.1	0.000269167933256594	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	4.1	0.000276795959845557	
Os03g0364400	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	4.1	0.000282212731377567	
Os02g0655200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	4.1	0.000632386704845784	
Os02g0462800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	4.1	0.00124302406589158	
Os03g0322900	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-4.1	0.00135378240354776	
Os01g0955100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	4.1	0.00155161138745388	
Os01g0968800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	4.1	0.00174608266040096	
Os01g0930400	oryza sativa	E-GEOD-62894	'Pish; avirulent line of rice blast fungus; resistant' at '2 day' vs 'Pish; water; resistant' at '2 day'	4.1	0.00242654963727754	
Os01g0348900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	4.1	0.00252908110711731	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	-4.1	0.00932870680304429	
Os09g0522000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	4.1	0.0110434985972622	
Os04g0401700	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '2 day' vs 'pish; water; susceptible' at '2 day'	4.1	0.0118960279011659	
Os01g0930400	oryza sativa	E-GEOD-62895	'Pia; avirulent line of rice blast fungus; resistant' at '3 day' vs 'Pia; water; resistant' at '3 day'	4.1	0.032680148730418	
Os01g0930400	oryza sativa	E-GEOD-62895	'Pia; avirulent line of rice blast fungus; resistant' at '5 day' vs 'Pia; water; resistant' at '5 day'	4.1	0.034530694229661	
Os07g0666900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	4	0	
Os07g0559700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	4	2.60129394417938e-111	
Os11g0184900	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	4	3.00324844859982e-97	
Os03g0315400	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	4	2.00435501707286e-51	
Os05g0542500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	4	2.97291107648121e-37	
Os01g0136200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	4	7.15273494085256e-34	
Os11g0454300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	4	1.0181684477018e-29	
Os03g0133000	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	4	1.65815403525643e-25	
Os02g0482400	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-4	7.88634624641591e-24	
Os03g0576200	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '528 hour'	-4	9.46452436645474e-18	
Os08g0445700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	4	2.31377684753352e-16	
Os02g0640500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	4	3.25349575765756e-14	
Os09g0522000	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	4	7.54842533371036e-13	
Os09g0522000	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	4	1.54607014749972e-12	
Os09g0306400	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	4	1.62888824708005e-8	
Os01g0136200	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-4	3.55896592066194e-8	
Os03g0575200	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae BLS303' vs 'Nipponbare; mock'	4	1.01703594110403e-7	
Os03g0815100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	4	1.03110762578056e-7	
Os04g0541700	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-4	1.32289801337487e-7	
Os01g0658900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	4	1.50216866056363e-7	
Os01g0141000	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	4	3.66765761846116e-7	
Os01g0141000	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	4	4.33614463681833e-7	
Os01g0699100	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME2' vs 'Nipponbare; mock'	4	6.07970395255467e-7	
Os01g0867300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	4	6.41555771854539e-7	
Os01g0867300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	4	0.00000153225543851552	
Os04g0541700	oryza sativa	E-GEOD-39432	'28 days after flowering' vs '7 days after flowering' in 'endosperm'	4	0.00000312003377533551	
Os01g0699100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	4	0.00000322303042743653	
Os01g0136200	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-4	0.00000630902831186193	
Os01g0141000	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	4	0.00000661304822947221	
Os11g0127600	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	4	0.00000906488343580877	
Os09g0457900	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	4	0.0000098169972073187	
Os04g0659300	oryza sativa	E-GEOD-21396	'10 days after flowering' vs '7 days after flowering' in 'endosperm'	-4	0.0000152149012032942	
Os07g0559700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	4	0.0000195183885354574	
Os09g0457900	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	4	0.0000227050143091068	
Os07g0559700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	4	0.0000332107997014514	
Os06g0701700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	4	0.0000397252611536624	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	4	0.0000572163846156721	
Os02g0203700	oryza sativa	E-MEXP-2311	'mutant; internode pith parenchyma' vs 'wild type; internode pith parenchyma'	4	0.000074948804299244	
Os02g0662000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-4	0.0000892007344276146	
Os02g0661100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	4	0.000119544968260121	
Os03g0322900	oryza sativa	E-GEOD-45724	'alkali; K83' vs 'control; K83'	4	0.000131914147923941	
Os02g0661100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	4	0.000141116040441586	
Os05g0322900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	4	0.000143333743357223	
Os01g0571300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	4	0.000338684589103292	
Os07g0666900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	4	0.000566615359209842	
Os09g0522200	oryza sativa	E-GEOD-21396	'7 days after flowering' vs '1 days after flowering' in 'ovary'	4	0.00059128610958936	
Os04g0659300	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	4	0.00100687864154357	
Os04g0543900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	4	0.00209558587666899	
Os01g0968800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	4	0.00392830982303169	
Os01g0136200	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	4	0.00469541489265793	
Os05g0542500	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:60 carbon:nitrogen ratio'	4	0.00763886807883337	
Os12g0150200	oryza sativa	E-GEOD-39298	'Epi-df' vs 'wild type'	-4	0.0319541425923854	
Os04g0401700	oryza sativa	E-GEOD-62893	'avirulent isolate of Magnaporthe oryzae' vs 'water' in 'resistant to Magnaporthe oryzae' at '2 day'	4	0.0321067842285463	
Os02g0661100	oryza sativa	E-GEOD-116423	'ZnF5 deletion mutant' vs 'wild type genotype' in 'ZnF5 and Znf7 cohort'	3.9	0	
Os07g0150700	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	3.9	1.32272129909601e-300	
Os04g0541700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.9	9.02590044500812e-258	
Os02g0126400	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.9	5.76024738813804e-91	
Os07g0666900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.9	1.92681014571773e-86	
Os03g0192700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.9	6.72988663551767e-75	
Os12g0150200	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '0.5 hour'	3.9	9.8456228077753e-72	
Os03g0322900	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	3.9	8.71145712535053e-63	
Os10g0370500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain RS105' vs 'mock'	3.9	4.85193801379125e-51	
Os04g0543900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.9	6.61586871044786e-40	
Os09g0543400	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '528 hour'	-3.9	1.15915561977057e-35	
Os03g0820300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3.9	1.20057627540346e-35	
Os01g0348900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	3.9	4.07753230215259e-27	
Os01g0868000	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.9	2.76551021564519e-25	
Os10g0415300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	3.9	3.75547839248817e-25	
Os05g0127200	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.9	8.10559947414766e-15	
Os11g0454300	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	3.9	1.04940726741404e-14	
Os02g0640500	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.9	2.26780040403494e-10	
Os09g0306400	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	3.9	1.27004424997135e-8	
Os01g0571300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	3.9	2.32467475678468e-8	
Os03g0390200	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-3.9	4.34098864816381e-8	
Os01g0859300	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-3.9	7.02899170698937e-8	
Os10g0415300	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3.9	1.11114997875519e-7	
Os11g0127600	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3.9	1.46324731190813e-7	
Os09g0522000	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-3.9	2.73482186145402e-7	
Os04g0543900	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	3.9	2.82804389379818e-7	
Os08g0492500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	3.9	2.94698938571323e-7	
Os01g0859300	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-3.9	2.98420135050837e-7	
Os01g0348900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	3.9	3.60285837677033e-7	
Os09g0522000	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3.9	0.00000183792151952125	
Os01g0141000	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	3.9	0.00000271395747099444	
Os08g0445700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.9	0.0000027327160187238	
Os02g0655200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.9	0.00000447186496943283	
Os03g0170900	oryza sativa	E-GEOD-21396	'5 days after flowering' vs '1 days after flowering' in 'ovary'	3.9	0.00000640326655618498	
Os07g0559700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.9	0.00000694521242643378	
Os01g0609300	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.9	0.00000833791380156834	
Os08g0546800	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-3.9	0.00000912589633216559	
Os09g0522200	oryza sativa	E-GEOD-69010	'phr3 mutant' vs 'wild type'	3.9	0.0000191267086433356	
Os05g0542500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	3.9	0.0000230725063202812	
Os03g0170900	oryza sativa	E-GEOD-21396	'7 days after flowering' vs '1 days after flowering' in 'ovary'	3.9	0.0000252385855053292	
Os09g0543400	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-3.9	0.0000283117574866755	
Os06g0127100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3.9	0.0000304298629300616	
Os02g0462800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3.9	0.0000321282473174787	
Os01g0699100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.9	0.000032226019564493	
Os02g0662000	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-3.9	0.0000569464653331363	
Os04g0543900	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.9	0.0000668166305456574	
Os04g0543900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3.9	0.0000802348067055438	
Os01g0615100	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.9	0.000086014834785109	
Os03g0820300	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	3.9	0.0000920768021638303	
Os08g0374600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.9	0.0000933412865580536	
Os02g0655200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	3.9	0.000209965780755928	
Os09g0522000	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	-3.9	0.000217725400043623	
Os04g0540900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	3.9	0.000283522394218468	
Os02g0655200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	3.9	0.000325566448684995	
Os05g0542500	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.9	0.000360428359006469	
Os04g0560600	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	3.9	0.000427576527207742	
Os11g0127600	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.9	0.000481256077560953	
Os07g0154100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	3.9	0.00055425885844879	
Os11g0184900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3.9	0.000658705240551093	
Os07g0154100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	3.9	0.00135196787284616	
Os02g0512400	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3.9	0.0034142346943441	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	-3.9	0.00413677570185766	
Os03g0180800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	3.9	0.00460878293599635	
Os05g0542500	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.9	0.00496244056154252	
Os04g0543900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.8	1.11237132157298e-274	
Os01g0609300	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '3 hour'	3.8	7.51115440839232e-197	
Os06g0127100	oryza sativa	E-GEOD-116423	'ZnF5 deletion mutant' vs 'wild type genotype' in 'ZnF5 and Znf7 cohort'	3.8	2.72770307627039e-101	
Os03g0180800	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '0.5 hour'	3.8	9.73602366022886e-71	
Os01g0141000	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.8	1.06591513931928e-54	
Os04g0543900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.8	1.37261952754909e-52	
Os01g0930400	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.8	5.04288264437271e-50	
Os06g0651100	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.8	4.49130378662362e-41	
Os01g0136200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	3.8	4.77989306736751e-28	
Os01g0955100	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	3.8	6.03577584694698e-25	
Os01g0615100	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	3.8	2.24739524874323e-23	
Os10g0370500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	3.8	1.51265616608399e-14	
Os01g0658900	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	3.8	1.51447407039672e-12	
Os07g0559700	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-3.8	5.3069810565977e-12	
Os09g0457900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.8	2.11454730384681e-9	
Os11g0454300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	3.8	1.26742405705503e-8	
Os01g0859300	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3.8	4.87417148304312e-8	
Os02g0644000	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	3.8	6.10429758117445e-8	
Os07g0559700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	3.8	7.95199837851476e-8	
Os08g0546800	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	3.8	1.09273519650723e-7	
Os08g0546800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.8	1.67326512046055e-7	
Os03g0820300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	3.8	2.51844909141148e-7	
Os07g0561300	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3.8	4.08641831783507e-7	
Os07g0561300	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	3.8	0.0000011503681365997	
Os01g0699100	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	3.8	0.00000136026467579954	
Os01g0955100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	3.8	0.00000144025266748125	
Os07g0561300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3.8	0.00000172195702545731	
Os04g0543900	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	3.8	0.00000200343854300028	
Os07g0154100	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.8	0.00000345476667165824	
Os09g0522200	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.00000475171731325906	
Os12g0150200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3.8	0.0000161779121343839	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	3.8	0.0000168874023188913	
Os09g0522200	oryza sativa	E-GEOD-21396	'Nighttime 24:00' vs 'Daytime 12:00' at '76 days after transplanting' in 'leaf blade'	3.8	0.0000170219913407967	
Os03g0315400	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.8	0.0000195453470126879	
Os07g0154100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	3.8	0.0000289266423056663	
Os01g0609300	oryza sativa	E-GEOD-40242	'cea62 mutant' vs 'wild type'	3.8	0.000038125767457764	
Os03g0820300	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.0000408356122808	
Os11g0127600	oryza sativa	E-MEXP-2311	'mutant; internode pith parenchyma' vs 'wild type; internode pith parenchyma'	3.8	0.0000655951551214703	
Os04g0110100	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	3.8	0.0000732526726281664	
Os01g0955100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.8	0.0000787169656981497	
Os01g0307500	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	3.8	0.0000802072927965741	
Os03g0575200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; mock'	3.8	0.000124235312176625	
Os02g0482400	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	3.8	0.000345812174976182	
Os07g0561300	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.000370784813155304	
Os03g0315400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.8	0.000472038300624063	
Os01g0839100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.8	0.000507317832827963	
Os01g0955100	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.8	0.000782941785309507	
Os12g0150200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	3.8	0.00102100057175973	
Os05g0420300	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-3.8	0.00158095617931175	
Os04g0659300	oryza sativa	E-GEOD-29967	'Rathu Heenati; resistant variety to brown planthopper; 24 hour' vs 'Rathu Heenati; resistant variety to brown planthopper; 0 hour'	3.8	0.00184899032678463	
Os10g0370500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	3.8	0.00287493778423799	
Os01g0968800	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	3.8	0.0032010317058333	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	-3.8	0.00588639096255845	
