Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os03g0669100	oryza sativa	E-GEOD-31834	'lower shoot base; 6 hour; after gravistimulation' vs 'shoot base; control'	-1.7	0.000565612915932735	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; mock'	1.7	0.000565668343603711	
Os04g0603200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	-1.7	0.000914763190839024	
Os01g0741900	oryza sativa	E-GEOD-29967	'Rathu Heenati; resistant variety to brown planthopper; 24 hour' vs 'Rathu Heenati; resistant variety to brown planthopper; 0 hour'	1.7	0.000925985925026334	
Os04g0603200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	-1.7	0.000954041573028448	
Os07g0684900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	1.7	0.00104891784093764	
Os02g0731200	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	1.7	0.00112004610492613	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain RS105' vs 'mock'	-1.7	0.00116337681981314	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME7' vs 'IR24; none'	1.7	0.00125098523236608	
Os11g0175500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	1.7	0.00129439495504313	
Os12g0169400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	-1.7	0.00169679362393929	
Os04g0659900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	1.7	0.0017978089121912	
Os08g0112700	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	1.7	0.00191350839740254	
Os02g0649300	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	-1.7	0.00208715383491236	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	1.7	0.00210581880839117	
Os01g0626400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	1.7	0.00402734312733799	
Os01g0626400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	1.7	0.00455614610545398	
Os08g0112700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	-1.7	0.00462420943962955	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A' vs 'Nipponbare; mock'	1.7	0.00541593122873555	
Os01g0626400	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'spx1 spx2 mutant'	1.7	0.00719387707521614	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	1.7	0.00771818135827519	
Os02g0731200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	-1.7	0.00791328522350192	
Os04g0460600	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	1.7	0.00968373184536132	
Os01g0741900	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 8 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	1.7	0.0130167347195138	
Os05g0476700	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	-1.7	0.0131392433982279	
Os01g0141000	oryza sativa	E-MTAB-3834	'submergence low oxygen' vs 'normal air'	1.7	0.0164278696149999	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	-1.7	0.0177561947224005	
Os07g0684900	oryza sativa	E-GEOD-58603	'abscisic acid; wild type genotype; sodium chloride 140 millimolar; root' vs 'none; wild type genotype; sodium chloride 140 millimolar; root'	1.7	0.0246589634303709	
Os05g0476700	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	-1.7	0.0304521204721773	
Os02g0649300	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	-1.7	0.0488053175766243	
Os01g0182600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-1.6	2.25145524702865e-117	
Os02g0126400	oryza sativa	E-GEOD-116423	'ZnF5 deletion mutant' vs 'wild type genotype' in 'ZnF5 and Znf7 cohort'	1.6	1.63702806576043e-91	
Os01g0270100	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-1.6	1.58199645990977e-83	
Os01g0182600	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '1 hour'	1.6	7.57063742599408e-51	
Os01g0182600	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	1.6	5.11031687691222e-33	
Os02g0766700	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-1.6	2.54029026090051e-21	
Os02g0731200	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-1.6	1.26602816376879e-19	
Os01g0818400	oryza sativa	E-MTAB-5025	'microinjection with insect-derived Rice stripe virus' vs 'microinjection with extracts of nonviruliferous planthoppers'	1.6	9.45393051787224e-17	
Os03g0128700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	1.6	6.13156054901359e-16	
Os07g0685700	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	1.6	5.54634738165545e-14	
Os04g0401700	oryza sativa	E-MTAB-5941	'Volano' vs 'Thaibonnet' in 'cold temperature regimen' at '10 hour'	1.6	1.13540818132973e-11	
Os01g0667200	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	1.6	2.45080695274378e-11	
Os01g0182600	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-1.6	1.74962897459472e-9	
Os08g0112700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	-1.6	3.93852022342332e-9	
Os04g0460600	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	1.6	1.09802231802722e-8	
Os08g0112700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	-1.6	2.44715629633217e-8	
Os07g0684900	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-1.6	2.58602778607106e-8	
Os01g0818400	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	1.6	1.53443097992899e-7	
Os08g0112700	oryza sativa	E-GEOD-47812	'non-aromatic RILs' vs 'non-aromatic parent'	-1.6	1.73568046076892e-7	
Os01g0141000	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Baldo; root'	-1.6	0.00000210734807647627	
Os07g0684900	oryza sativa	E-GEOD-29577	'coi1-13 mutant' vs 'wild type'	1.6	0.00000234147196887427	
Os04g0460600	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	1.6	0.00000244158589043994	
Os02g0766700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	1.6	0.00000495186645300857	
Os03g0669100	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '3 hour'	1.6	0.00000666803143907178	
Os03g0128700	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	1.6	0.00000683012744736065	
Os01g0699100	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME5' vs 'Nipponbare; mock'	1.6	0.00000806324756622481	
Os02g0701300	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-1.6	0.00000867004674302298	
Os01g0182600	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME2' vs 'Nipponbare; mock'	-1.6	0.0000197514002166056	
Os07g0684900	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-1.6	0.0000230770816731584	
Os01g0818400	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	1.6	0.0000260287653977757	
Os03g0128700	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	1.6	0.0000405966122152136	
Os04g0460600	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	1.6	0.0000416129683058775	
Os01g0191300	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	1.6	0.0000427471341443714	
Os04g0460600	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	-1.6	0.0000547770649401044	
Os04g0401700	oryza sativa	E-GEOD-66935	'nitrogen; 1/4  of the normal concentration' vs 'nitrogen; control'	1.6	0.0000703982501774597	
Os03g0348900	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	1.6	0.0000733456138773192	
Os03g0669100	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-1.6	0.0000746552346006235	
Os03g0128700	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	1.6	0.0000824763568291931	
Os02g0731200	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	-1.6	0.000101681045935676	
Os01g0741900	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	-1.6	0.000115844807195359	
Os04g0659900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; none'	1.6	0.00017440278841583	
Os01g0699100	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME7' vs 'Nipponbare; mock'	1.6	0.000194946661509806	
Os04g0659900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	1.6	0.000209745137884384	
Os08g0492500	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-1.6	0.000229875967544277	
Os03g0669100	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-1.6	0.000239395206800167	
Os07g0684900	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:60 carbon:nitrogen ratio'	1.6	0.000261649890881022	
Os01g0626400	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	1.6	0.00030454856313937	
Os08g0492500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	1.6	0.000424266408361034	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; mock'	1.6	0.000442768969860926	
Os01g0626400	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A' vs 'Nipponbare; mock'	1.6	0.000453178723650597	
Os03g0319300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	1.6	0.000519813007228359	
Os03g0669100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	-1.6	0.000530357244361888	
Os03g0128700	oryza sativa	E-GEOD-21397	62 days after transplanting' vs '13 days after transplanting'	1.6	0.000549105684586285	
Os07g0569700	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	1.6	0.000640618345933472	
Os02g0766700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	1.6	0.000787152730046522	
Os01g0626400	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	1.6	0.000934555707215811	
Os03g0348900	oryza sativa	E-GEOD-38023	'recovery from cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	1.6	0.00102457361464838	
Os01g0823900	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	1.6	0.00165976784546503	
Os02g0649300	oryza sativa	E-MTAB-1625	'normal watering' at '5 hours' vs. '1 hour'	-1.6	0.00169825336625105	
Os03g0348900	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	1.6	0.00182875145960669	
Os04g0603200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	-1.6	0.0019898729000708	
Os01g0741900	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	1.6	0.00237096148922602	
Os04g0659900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	1.6	0.0024135916300885	
Os08g0112700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-1.6	0.00242181486500053	
Os01g0141000	oryza sativa	E-GEOD-58603	'abscisic acid; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; root' vs 'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; root'	-1.6	0.0025942160125069	
Os08g0112700	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	1.6	0.00315613009010744	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	-1.6	0.00338903449659133	
Os03g0128700	oryza sativa	E-GEOD-21396	'28 days after flowering' vs '7 days after flowering' in 'embryo'	-1.6	0.00343016969638731	
Os04g0603200	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 24 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	1.6	0.00552364576124453	
Os04g0401700	oryza sativa	E-GEOD-62894	'Pish; avirulent line of rice blast fungus; resistant' at '1 day' vs 'Pish; water; resistant' at '1 day'	1.6	0.00678589216656516	
Os08g0492500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-1.6	0.0070073596246303	
Os01g0141000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; mock'	1.6	0.00713525463329012	
Os03g0348900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	1.6	0.0107674232003094	
Os04g0603200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; none'	-1.6	0.0116263096178988	
Os02g0649300	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO43 (wild type)' vs 'water'	-1.6	0.0118649817039727	
Os02g0649300	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	-1.6	0.0158384587495739	
Os02g0126400	oryza sativa	E-GEOD-58603	'abscisic acid; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; sodium chloride 140 millimolar; leaf'	1.6	0.0190251548850056	
Os01g0191300	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-1.6	0.0218628259352988	
Os04g0401700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	1.6	0.0266633418403738	
Os04g0401700	oryza sativa	E-GEOD-61832	'lipopolysaccharide extracted from Xanthomonas oryzae pv. oryzae BXO43' vs 'vehicle'	1.6	0.0277939799845289	
Os11g0175500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	1.6	0.0280452122805985	
Os01g0626400	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-1.6	0.0360428381616099	
Os02g0649300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	1.6	0.0407154951477162	
Os07g0684900	oryza sativa	E-GEOD-116423	'ZnF8 deletion mutant' vs 'wild type genotype' in 'ZnF8 cohort'	1.5	6.40775753284626e-31	
Os03g0319300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	1.5	2.97207180038562e-24	
Os02g0766700	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	1.5	1.3213963543809e-22	
Os01g0191300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	-1.5	2.0443412485798e-17	
Os02g0126400	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	1.5	4.13855196665384e-14	
Os04g0401700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	-1.5	2.70815256115777e-13	
Os01g0741900	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	1.5	1.04655967013197e-12	
Os04g0401700	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-1.5	1.49706343221114e-12	
Os05g0476700	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-1.5	3.67473701602353e-10	
Os02g0766700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	-1.5	6.19855188814148e-10	
Os02g0195600	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	1.5	1.847576668094e-9	
Os03g0319300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	1.5	3.35334642230823e-9	
Os12g0169400	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	-1.5	7.35985100956901e-9	
Os01g0823900	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	1.5	9.66607284733645e-9	
Os07g0685700	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	1.5	2.42185550595489e-8	
Os02g0126400	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	1.5	2.97558512809458e-8	
Os07g0161600	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	1.5	4.67767094147076e-8	
Os02g0579600	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	-1.5	1.43437271393542e-7	
Os08g0118000	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	1.5	5.55628403181672e-7	
Os07g0685700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	1.5	0.00000176705312410042	
Os03g0348900	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	1.5	0.00000182719455133245	
Os07g0161600	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	1.5	0.00000571682536512086	
Os07g0684900	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-1.5	0.00000690079828542772	
Os07g0685700	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	1.5	0.00000832693579658257	
Os07g0143200	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	1.5	0.0000108128883822282	
Os02g0649300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	-1.5	0.0000148578266250564	
Os01g0270100	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-1.5	0.000027703720566398	
Os02g0649300	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'none' at '2 day'	1.5	0.0000330220169977087	
Os07g0684900	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	1.5	0.0000333268492872787	
Os01g0626400	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	1.5	0.0000354247204518768	
Os01g0626400	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	1.5	0.0000603558247527095	
Os01g0686800	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	-1.5	0.0000619878558284409	
Os01g0182600	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	-1.5	0.0000624543480456918	
Os03g0348900	oryza sativa	E-GEOD-33204	'75 day; Huahui 1; control' vs '75 day; wild type; control'	1.5	0.0000637540494115916	
Os03g0680800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	1.5	0.0000760644867819861	
Os05g0476700	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	1.5	0.0000767144647091419	
Os01g0823900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; none'	1.5	0.0000813736334835862	
Os07g0143200	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	1.5	0.0000981687433895261	
Os03g0128700	oryza sativa	E-GEOD-21396	'Nighttime 24:00' vs 'Daytime 12:00' at '125 days after transplanting' in 'leaf blade'	1.5	0.000162037774164118	
Os12g0169400	oryza sativa	E-GEOD-44250	'potassium deficient medium for 5 days' vs 'potassium sufficient medium for 5 days'	-1.5	0.000164832921194296	
Os01g0699100	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'K354'	1.5	0.000204648995906937	
Os01g0741900	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	1.5	0.000270163549683231	
Os04g0460600	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7341' vs 'mock'	-1.5	0.00027119355377526	
Os04g0401700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	1.5	0.000429076054480318	
Os04g0401700	oryza sativa	E-GEOD-39432	'21 days after flowering' vs '7 days after flowering' in 'embryo'	1.5	0.000649821519889704	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; mock'	1.5	0.000728999231872223	
Os03g0140400	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '12 hour'	-1.5	0.000841558184787412	
Os04g0659900	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A' vs 'Nipponbare; mock'	1.5	0.000966090199334144	
Os04g0401700	oryza sativa	E-GEOD-60823	'spx1 spx2 mutant' vs 'wild type' in 'phosphate 200 micromolar'	1.5	0.00106438021239195	
Os11g0171500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; mock'	1.5	0.00107455015362904	
Os02g0766700	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	1.5	0.001099888156528	
Os08g0118000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	1.5	0.00113332853320355	
Os02g0649300	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	1.5	0.0011438595705766	
Os02g0126400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	1.5	0.00125695688961457	
Os03g0128700	oryza sativa	E-GEOD-21397	'83 days after transplanting' vs '13 days after transplanting'	1.5	0.00130464489264035	
Os02g0649300	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	-1.5	0.00132473231275322	
Os01g0141000	oryza sativa	E-MEXP-1766	'1 hour, germination' vs '0 hour, dry seed'	1.5	0.00156952004048302	
Os02g0766700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	1.5	0.00166534291573851	
Os08g0492500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	1.5	0.00181456213708394	
Os01g0823900	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	1.5	0.00189607808793325	
Os01g0667200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	-1.5	0.00206063308993601	
Os03g0128700	oryza sativa	E-GEOD-21397	'104 days after transplanting' vs '13 days after transplanting'	1.5	0.0022168874341473	
Os08g0492500	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	1.5	0.00226612931790593	
Os03g0348900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	1.5	0.00271099712278994	
Os07g0569700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	1.5	0.0029056326782431	
Os01g0699100	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '505 hour'	-1.5	0.00296483962197476	
Os03g0140400	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	-1.5	0.00317700632446179	
Os02g0576700	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 24 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	-1.5	0.00334844096217298	
Os02g0766700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	1.5	0.00356000100555917	
Os03g0669100	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	-1.5	0.00412084248417836	
Os02g0649300	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-1.5	0.00461643154729373	
Os02g0731200	oryza sativa	E-MTAB-5524	'fenclorim; 100 micromolar' vs '4-chloro-6-methyl-2-phenylpyrimidine; 100 micromolar' at '4 hour'	1.5	0.00466382880159501	
