Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os11g0702100	oryza sativa	E-GEOD-58603	'abscisic acid; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf'	-2.7	0.00951411925669307	
Os01g0606900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	2.7	0.0125605310016734	
Os01g0719100	oryza sativa	E-GEOD-21396	'1.6-2.0 mm' vs '0.7-1.0 mm' in 'anther'	2.7	0.0142204895799273	
Os06g0593100	oryza sativa	E-MTAB-4406	'moderately resistant to bacterial panicle blight disease' vs 'susceptible to bacterial panicle blight disease' in 'control' at 'flowering stage'	-2.6	1.19664106174809e-44	
Os04g0538000	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	-2.6	4.11147031771175e-32	
Os05g0530400	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'none' at '2 day'	2.6	2.6392096844758e-29	
Os01g0810300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	2.6	6.82297833264237e-29	
Os01g0626400	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	2.6	4.40436705887015e-26	
Os05g0519700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	2.6	1.11766452122304e-21	
Os06g0593100	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	2.6	1.9110951045126e-20	
Os01g0810300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain RS105' vs 'mock'	2.6	2.52026376834413e-19	
Os09g0456800	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'nitrogen fertiliser' at '2 day'	2.6	5.05220100643728e-19	
Os06g0195800	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.6	4.78405249286233e-18	
Os01g0136200	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-2.6	8.0444542846155e-16	
Os01g0136200	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	2.6	8.6874562389165e-12	
Os07g0684800	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.6	3.65452398566252e-11	
Os02g0658800	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.6	2.99176758516168e-8	
Os03g0161900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	2.6	1.06130884232554e-7	
Os03g0363600	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	2.6	1.45517741226463e-7	
Os03g0363600	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-2.6	3.09959463285591e-7	
Os04g0107900	oryza sativa	E-GEOD-39432	'21 days after flowering' vs '7 days after flowering' in 'embryo'	2.6	5.05128708758928e-7	
Os02g0259900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	2.6	0.00000213625825782304	
Os01g0279400	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	-2.6	0.00000214566985507015	
Os01g0279400	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	2.6	0.00000341846447079819	
Os05g0519700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2.6	0.00000870289330058102	
Os11g0244200	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-2.6	0.00000973599984480349	
Os02g0622500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	2.6	0.000014663202624922	
Os09g0526600	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	-2.6	0.0000184714995099459	
Os01g0719100	oryza sativa	E-GEOD-21396	'28 days after flowering' vs '7 days after flowering' in 'embryo'	2.6	0.000020732716916456	
Os05g0519700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	2.6	0.0000619744730847654	
Os09g0456800	oryza sativa	E-GEOD-60823	'spx1 spx2 mutant' vs 'wild type' in 'phosphate 200 micromolar'	2.6	0.0000639284255396341	
Os05g0530400	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	2.6	0.000067488552176428	
Os02g0491400	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	-2.6	0.000078115410325099	
Os01g0606900	oryza sativa	E-GEOD-45724	'alkali; K83' vs 'control; K83'	2.6	0.000110221234971018	
Os02g0658800	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.6	0.000125376961367305	
Os11g0702100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.6	0.00015430010156518	
Os04g0538000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	2.6	0.000155964067086611	
Os06g0206900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	-2.6	0.000176774409234962	
Os08g0525600	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	-2.6	0.000181839570099026	
Os04g0445100	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	-2.6	0.000182888494348103	
Os04g0107900	oryza sativa	E-GEOD-33441	'5 days after pollination stage; cyn mutant' vs '5 days after pollination stage; wild type'	-2.6	0.000226533059014911	
Os05g0519700	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.6	0.000390549467978202	
Os09g0456800	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'spx1 spx2 mutant'	2.6	0.000443851635239918	
Os03g0161900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	-2.6	0.000460769169747974	
Os01g0606900	oryza sativa	E-GEOD-46867	'gi knockout' vs 'wild type' in 'shoot'	2.6	0.000638117039446135	
Os04g0538000	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.6	0.000659532305948022	
Os06g0593100	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 24 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	-2.6	0.000895283742443151	
Os11g0433900	oryza sativa	E-GEOD-33411	'IRBB5' vs 'IR24' at '0 hour'	2.6	0.000968189670079886	
Os03g0363600	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-2.6	0.00116527692349854	
Os02g0707000	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	2.6	0.00156718125409924	
Os01g0810300	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-2.6	0.00158298356003955	
Os09g0456800	oryza sativa	E-GEOD-46867	'pho2 knockout' vs 'wild type' in 'shoot'	2.6	0.00169297710445835	
Os05g0530400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.6	0.00203110692464221	
Os08g0525600	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	2.6	0.00215041601486879	
Os02g0758000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	2.6	0.00221757984285467	
Os11g0702100	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO1003 (LPS-, EPS-)' vs 'water'	2.6	0.00427598463456499	
Os03g0667100	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '3 day' vs 'pish; water; susceptible' at '3 day'	2.6	0.00487531918619997	
Os06g0682900	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	2.6	0.00501072117707738	
Os03g0267000	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'spx1 spx2 mutant'	2.6	0.00638843681053163	
Os02g0758000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-2.6	0.0097187879068836	
Os02g0782500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	-2.6	0.0169380744802856	
Os02g0658800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	2.6	0.0204319812157777	
Os02g0259900	oryza sativa	E-GEOD-54466	'drought' vs 'control' in 'wild type'	2.6	0.0242427809578972	
Os03g0286900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	2.6	0.0443734884300267	
Os03g0667100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-2.5	1.63213903323841e-34	
Os06g0682900	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	2.5	3.97890165753829e-33	
Os03g0267000	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	2.5	4.97463200237057e-31	
Os03g0286900	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	2.5	2.43639682567894e-29	
Os03g0286900	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-2.5	1.72388417049631e-22	
Os04g0445100	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-2.5	1.32543867311574e-20	
Os03g0286900	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	2.5	1.92697219413781e-20	
Os02g0758000	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.5	6.70099044407832e-13	
Os02g0259900	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	-2.5	2.9423612994748e-12	
Os09g0456800	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.5	1.29297685701283e-10	
Os02g0782500	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.5	5.49879989227538e-10	
Os06g0682900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.5	1.97779211365996e-9	
Os03g0363600	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-2.5	4.38771461564138e-9	
Os01g0884300	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	2.5	1.98221202879163e-8	
Os06g0195800	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.5	5.27228775743046e-8	
Os03g0795900	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-2.5	9.40934763228587e-8	
Os03g0336700	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-2.5	2.4433171194342e-7	
Os01g0371200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	2.5	4.43225923188778e-7	
Os05g0530400	oryza sativa	E-GEOD-69010	'phr1, phr2, phr3 triple mutant' vs 'wild type'	2.5	8.76914151438118e-7	
Os01g0626400	oryza sativa	E-GEOD-69010	'phr1, phr2, phr3 triple mutant' vs 'wild type'	2.5	0.00000104904325093777	
Os04g0538000	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-2.5	0.00000118322954671668	
Os03g0329200	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-2.5	0.00000196628421133817	
Os03g0267200	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-2.5	0.00000494690060802236	
Os02g0758000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	2.5	0.00000763426758538456	
Os02g0758000	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.5	0.00000971701286212925	
Os05g0519700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	2.5	0.0000278515313658174	
Os05g0530400	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	2.5	0.0000346825828356657	
Os03g0302200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	2.5	0.0000376725740453236	
Os01g0626400	oryza sativa	E-GEOD-40242	'cea62 mutant' vs 'wild type'	2.5	0.000038125767457764	
Os01g0757500	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	-2.5	0.0000585968183280479	
Os02g0707000	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '5 day' vs 'pish; water; susceptible' at '5 day'	2.5	0.000116111116494383	
Os03g0329200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	-2.5	0.000116258677854721	
Os03g0170900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	2.5	0.000124565079132563	
Os09g0526600	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	-2.5	0.00014442169496575	
Os02g0759000	oryza sativa	E-MTAB-4406	'moderately resistant to bacterial panicle blight disease' vs 'susceptible to bacterial panicle blight disease' in 'control' at 'flowering stage'	-2.5	0.000174140597299189	
Os01g0757500	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	-2.5	0.000183286040423342	
Os03g0267000	oryza sativa	E-GEOD-58603	'abscisic acid; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; root' vs 'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; root'	2.5	0.000312784968255051	
Os03g0267000	oryza sativa	E-GEOD-58603	'abscisic acid; wild type genotype; sodium chloride 140 millimolar; root' vs 'none; wild type genotype; sodium chloride 140 millimolar; root'	2.5	0.000360454205497718	
Os09g0526600	oryza sativa	E-GEOD-29967	'Rathu Heenati; resistant variety to brown planthopper; 8 hour' vs 'Rathu Heenati; resistant variety to brown planthopper; 0 hour'	-2.5	0.0005631350773636	
Os01g0626400	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-2.5	0.000718383645461484	
Os04g0538000	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	-2.5	0.000737826836198242	
Os01g0371200	oryza sativa	E-GEOD-21397	'125 days after transplanting' vs '13 days after transplanting'	2.5	0.000756315637681839	
Os05g0530400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	2.5	0.000778682612010406	
Os04g0538000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	-2.5	0.000847405968460421	
Os02g0758000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	2.5	0.000855514887739758	
Os02g0122100	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	2.5	0.000857755845148246	
Os01g0626400	oryza sativa	E-GEOD-38023	'recovery from cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.5	0.00106260527368709	
Os01g0810300	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-2.5	0.00124381016520066	
Os03g0161900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	-2.5	0.00138146655862925	
Os04g0107900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.5	0.00159466300222292	
Os02g0758000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	2.5	0.00164070817519526	
Os01g0626400	oryza sativa	E-GEOD-60823	'spx1 spx2 mutant' vs 'wild type' in 'phosphate 200 micromolar'	2.5	0.00196969067150962	
Os03g0363600	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-2.5	0.00274813848182753	
Os03g0286900	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	2.5	0.00509974021234167	
Os01g0626400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	2.5	0.00565116670228777	
Os04g0445100	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '1 hour'	2.5	0.00598162387035354	
Os03g0267000	oryza sativa	E-GEOD-25206	'arsenic(5+); 100 micromolar' vs 'water'	2.5	0.00607596729507355	
Os02g0259900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	2.5	0.00992268383730264	
Os11g0702100	oryza sativa	E-GEOD-41097	'dao mutant' vs 'wild type'	2.5	0.0160995106521863	
Os04g0107900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-2.5	0.0368340770731486	
Os03g0286900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	2.5	0.0402238168857727	
Os03g0309200	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '7 day'	2.5	0.0415297297071439	
Os03g0363600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	-2.4	2.08581502168472e-71	
Os06g0682900	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-2.4	2.24253673726123e-54	
Os07g0684800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-2.4	2.25246656654312e-52	
Os03g0363600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	2.4	5.64015982090695e-49	
Os03g0267000	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-2.4	1.01520151397005e-30	
Os01g0279400	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-2.4	1.82870994489158e-25	
Os06g0206900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.4	2.6763454451831e-24	
Os02g0259900	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '510 hour'	-2.4	5.68394105859629e-21	
Os02g0122100	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	-2.4	7.8560399627086e-21	
Os01g0136200	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-2.4	1.02149810726552e-19	
Os01g0292700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	2.4	1.19034319520642e-18	
Os01g0757500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	2.4	2.88821390096672e-11	
Os02g0758000	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	2.4	5.91125448799868e-11	
Os01g0136200	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	2.4	9.11436885523026e-11	
Os01g0606900	oryza sativa	E-MTAB-1625	'normal watering' at '5 hours' vs. '1 hour'	2.4	1.02360357996027e-10	
Os03g0267000	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.4	1.03611987588796e-10	
Os04g0538000	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.4	1.04858531476942e-10	
Os01g0884300	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.4	1.25921398326352e-10	
Os03g0286900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	2.4	4.45652279581369e-10	
Os03g0286900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	2.4	5.8680870722419e-10	
Os04g0538000	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	-2.4	2.44960317025908e-8	
Os02g0782500	oryza sativa	E-MTAB-1625	'normal watering' at '5 hours' vs. '1 hour'	-2.4	6.16752598473147e-8	
Os03g0286900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.4	1.46441217943652e-7	
Os03g0267000	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	2.4	1.58544776257389e-7	
Os02g0259900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	2.4	1.90013066913111e-7	
Os02g0122100	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-2.4	1.97759521941944e-7	
Os03g0363600	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	2.4	2.43820305181526e-7	
Os02g0758000	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.4	2.67029579495608e-7	
Os06g0593100	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	2.4	4.34144219087226e-7	
Os05g0519700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	2.4	4.44524680634667e-7	
Os01g0851000	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	2.4	5.61519879487024e-7	
Os08g0525600	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	-2.4	8.49764455368891e-7	
Os03g0302200	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	2.4	0.00000125005418983011	
Os07g0684800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	2.4	0.00000125206704037341	
Os01g0884300	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-2.4	0.00000127060952868132	
Os07g0684800	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	2.4	0.00000247457869107588	
Os10g0471000	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2.4	0.00000257044595516945	
Os01g0851000	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	2.4	0.0000033985928329948	
Os10g0471000	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.4	0.00000514400388092743	
Os01g0170000	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	2.4	0.00000592289424247124	
Os03g0302200	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	2.4	0.00000999147465859479	
Os06g0195800	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-2.4	0.0000115590923210937	
Os01g0170000	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	2.4	0.0000138427716997161	
Os03g0808900	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	2.4	0.0000138491311091046	
Os08g0525600	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-2.4	0.0000151484801492867	
Os11g0244200	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-2.4	0.0000219817895708497	
Os10g0471000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	2.4	0.0000252282732562252	
Os01g0757500	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	-2.4	0.0000335166750376681	
Os02g0759000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME2' vs 'Nipponbare; mock'	2.4	0.0000382321212333906	
Os02g0758000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae T7174' vs 'Nipponbare; mock'	2.4	0.0000468892911632872	
Os05g0303000	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	-2.4	0.000064478109071773	
Os09g0526600	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'K354'	-2.4	0.0000648734663949695	
Os03g0302200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	2.4	0.0000918562924378434	
Os10g0471000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	2.4	0.000129120238533318	
Os02g0259900	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	-2.4	0.000135322040392628	
Os09g0456800	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	2.4	0.000162754156396861	
Os02g0622500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-2.4	0.000274942816936517	
Os07g0684800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	2.4	0.000331606360706431	
Os05g0530400	oryza sativa	E-GEOD-60823	'spx1 spx2 mutant' vs 'wild type' in 'phosphate 200 micromolar'	2.4	0.000435489150005978	
Os02g0759000	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-2.4	0.000467473907681425	
Os02g0122100	oryza sativa	E-GEOD-46867	'pho2 knockout' vs 'wild type' in 'shoot'	2.4	0.000489040733807959	
Os07g0684800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	2.4	0.000489478754819507	
